date,close,high,low,open,volume,coin,daily_return,log_return,ma_7,ma_30,ma_90,volatility_7d,volatility_30d,bb_upper,bb_lower,bb_mid,daily_range
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,BTC,-0.002779902682116475,-0.0027837737874393067,29274.491629464286,30085.048567708334,28442.604036458335,0.01209138919428411,0.01329583992023206,31067.26733078781,28708.98989577469,29888.12861328125,383.66796875
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,BTC,-0.0015438698273756435,-0.0015450628224417467,29282.090959821428,30039.716341145835,28448.710416666665,0.0034468893818578156,0.013262860011441491,30979.664579260363,28657.508662927135,29818.58662109375,358.294921875
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,BTC,0.015245275282999904,0.01513023382608844,29346.139787946428,30008.215104166666,28456.148459201388,0.0066763838477886025,0.013603457066410066,30913.21866063059,28652.363175306906,29782.79091796875,1018.708984375
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,BTC,-0.01764989082843693,-0.01780750751690934,29317.137834821428,29941.399088541668,28459.528993055555,0.00989415703021958,0.013472556490674444,30503.953802189575,28829.219049372925,29666.58642578125,1041.48828125
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,BTC,0.0009166006009861949,0.0009161807791750279,29312.565011160714,29888.10234375,28455.576714409723,0.009748989807498594,0.013347694752910406,30410.97189113196,28806.66209324304,29608.8169921875,416.21875
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,BTC,-0.0035843942133476636,-0.0035908335462961935,29277.54296875,29840.099869791666,28457.459700520834,0.009660817849862573,0.0132902031928652,30314.919717683693,28780.542782316308,29547.73125,416.7421875
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,BTC,-0.0010994270766331304,-0.0011000318899209226,29232.572823660714,29811.192838541665,28463.98357204861,0.009602156069731058,0.012833122346011852,30210.906620841197,28763.855293221306,29487.38095703125,144.66796875
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,BTC,-9.347950838400898e-06,-9.347994530765627e-06,29199.22237723214,29767.845833333333,28478.956705729168,0.009597675552564213,0.01250295084791834,30111.263923634404,28753.0946701156,29432.179296875,196.98828125
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,BTC,0.004776645775930843,0.004765273802377892,29192.14620535714,29730.780403645833,28495.865625,0.009843512729137386,0.012553192113282582,30055.462140093154,28741.298016156845,29398.380078125,520.140625
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,BTC,0.020044635853149417,0.01984638697905339,29204.96902901786,29717.2556640625,28519.684917534723,0.01117566464040459,0.013120941195678798,30026.52361004648,28755.39338214102,29390.95849609375,1062.982421875
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,BTC,-0.006853508270246889,-0.006877101417061734,29263.474051339286,29688.823111979167,28548.137196180556,0.008734044225124802,0.013073011645777712,29992.33026594666,28766.53457780334,29379.432421875,716.634765625
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,BTC,-0.004461964714047806,-0.004471948989328098,29299.31863839286,29649.1111328125,28577.29943576389,0.009077862507163215,0.013007085664874412,29916.521498192218,28794.42811118278,29355.4748046875,334.1171875
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,BTC,-0.001083159880198692,-0.0010837469218066252,29345.55050223214,29615.980078125,28606.33984375,0.008902989107232468,0.012953440064979253,29863.254638291335,28810.286182021162,29336.77041015625,264.255859375
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,BTC,0.0006207965516027425,0.0006206039371356436,29398.955915178572,29547.310611979166,28633.954578993056,0.008839047050376697,0.010954869075723976,29698.415583938684,28908.267814498813,29303.34169921875,107.525390625
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,BTC,-0.004523080645381872,-0.004533340724443713,29433.39285714286,29512.272135416668,28657.179253472223,0.009157232236582285,0.008886685875869788,29699.39474315725,28917.88845996775,29308.6416015625,175.626953125
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,BTC,0.004286776125049352,0.004277614074716283,29465.94503348214,29482.693359375,28683.532508680557,0.00912731952314561,0.008941558838735285,29708.910358106587,28926.47811845591,29317.69423828125,536.1484375
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,BTC,-0.008096168172366025,-0.008129120118753778,29380.924386160714,29446.733854166665,28703.216341145835,0.004378851503459989,0.009036055291532919,29704.6566581507,28912.269318411803,29308.46298828125,350.267578125
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,BTC,-0.016063173634291772,-0.016193584838703763,29258.107979910714,29398.596875,28723.989344618054,0.0065963025952541715,0.009430868576892213,29762.306586518767,28803.72837441873,29283.01748046875,520.197265625
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,BTC,-0.07097917151940503,-0.07362412009606191,28863.102120535714,29292.196484375,28721.482921006944,0.026108428650785435,0.015761397382429293,30414.681528216977,27885.883901470523,29150.28271484375,3336.8359375
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,BTC,-0.02306411031148714,-0.023334248653811243,28384.793805803572,29163.384244791665,28709.48259548611,0.025657271670483848,0.01611370906968086,30855.38983815618,27114.43945871882,28984.9146484375,1139.2734375
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,BTC,0.0017907574452629138,0.0017891559507894222,27910.542410714286,29040.190559895833,28702.175694444446,0.025793355149167568,0.016154212602591,31091.19779858253,26560.72114672997,28825.95947265625,447.041015625
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,BTC,0.00357825614760654,0.003571869420107809,27468.638113839286,28916.2185546875,28694.823546006945,0.0265981029220144,0.0161483868530218,31216.149041654793,26131.717169282707,28673.93310546875,256.3671875
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,BTC,-0.002498831574187843,-0.002501958864606914,26999.452008928572,28794.629817708334,28682.583702256943,0.025870188005344404,0.01615155331308069,31232.687731629405,25760.019299620595,28496.353515625,374.11328125
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,BTC,-0.0035401882238949023,-0.0035464695192522202,26551.067522321428,28659.533723958335,28679.215234375,0.026171704521155702,0.015911897639016955,31268.38220572018,25412.29455209232,28340.33837890625,614.779296875
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,BTC,0.015365306423789304,0.015248455549160829,26226.76199776786,28568.024544270833,28678.720052083332,0.028697947857235655,0.015565163186492734,31221.764250325374,25184.20860123713,28202.98642578125,981.900390625
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,BTC,-0.01018731988472621,-0.01023956576112509,26155.022321428572,28465.857291666667,28672.53207465278,0.011954254049806993,0.015587920277836407,31178.406263144778,24936.394713417725,28057.40048828125,639.984375
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,BTC,-0.004384352975912553,-0.004393992436939317,26154.752511160714,28355.613802083335,28663.413346354166,0.008102286886443277,0.01551612269991392,31115.864937809223,24699.49014031578,27907.6775390625,461.291015625
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,BTC,-0.0015051281432193475,-0.0015062619864454853,26142.217912946428,28248.872916666667,28640.333528645835,0.008077803903776316,0.015520588710520195,31024.672485661216,24487.343334651287,27756.00791015625,123.505859375
