date,close,high,low,open,volume,coin,daily_return,log_return,ma_7,ma_30,ma_90,volatility_7d,volatility_30d,bb_upper,bb_lower,bb_mid,daily_range
2022-05-01,89.6715087890625,92.4301300048828,84.94415283203125,85.09468841552734,1426749080,SOL,0.05376963004364299,0.05237385890883083,94.62473842075893,106.25854212443033,99.82855784098307,0.0525089012044884,0.04623039989056704,110.4076675743241,88.98954083021691,99.6986042022705,7.485977172851548
2022-05-02,87.58101654052734,90.69336700439452,85.40721893310547,89.67205810546875,1265220129,SOL,-0.02331278102449119,-0.023588822540907706,92.67236437116351,104.77128041585287,99.57969156901042,0.05042612336979068,0.04626794149190654,110.75520717888628,87.06946399420943,98.91233558654785,5.286148071289048
2022-05-03,85.84237670898438,88.68785858154297,84.92210388183594,87.562744140625,1011988792,SOL,-0.01985178866630799,-0.020051482697750908,91.25239671979632,103.07351531982422,99.40196685791015,0.04812131918026263,0.045413395355369694,110.78188230777167,85.12683198666193,97.9543571472168,3.7657546997070312
2022-05-04,92.7708511352539,92.93719482421876,85.72806549072266,85.84172821044922,1428455342,SOL,0.08071158665326639,0.07761970070308548,90.45125143868583,101.75212275187174,99.30543145073784,0.05890500945767319,0.04846681620079955,110.51678327686002,84.5982359492142,97.55750961303711,7.209129333496108
2022-05-05,84.59602355957031,95.03282165527344,81.83486938476562,92.76979064941406,1805979399,SOL,-0.08811849277706019,-0.09224522363959349,88.5098648071289,100.34324900309245,98.99900673760308,0.0662545429754238,0.05019844343840819,110.77196761893191,82.67167633248411,96.72182197570801,13.197952270507812
2022-05-06,81.76410675048828,84.64693450927734,80.46861267089844,84.58849334716797,1585081920,SOL,-0.03347576741698588,-0.03404890813588977,86.76025935581752,99.30593973795573,98.64200456407335,0.06581016708248114,0.04687701242183861,110.98234024584191,80.41198272168738,95.69716148376465,4.178321838378906
2022-05-07,78.9834213256836,82.1807861328125,77.88323211669922,81.76667022705078,1139093165,SOL,-0.03400863209195493,-0.03460038072254138,85.88704354422433,97.97883656819661,98.2384897020128,0.05743809229066776,0.04557283340150192,111.44664373881008,77.80505151265476,94.62584762573242,4.297554016113281
2022-05-08,75.22018432617188,79.2837905883789,74.52718353271484,78.98763275146484,1439700868,SOL,-0.04764591019670095,-0.04881837027375642,83.82256862095424,96.82614669799804,97.7703234354655,0.05138371148324439,0.04450526136244194,111.7893303963628,74.76853016882274,93.27893028259277,4.7566070556640625
2022-05-09,63.2696533203125,76.98309326171875,63.2696533203125,75.23445892333984,2773999164,SOL,-0.15887399257145063,-0.17301379975875403,80.34951673235211,95.16937535603842,97.21114756266276,0.07245226843559811,0.051304843232024416,112.49146213794955,69.53516063426724,91.0133113861084,13.71343994140625
2022-05-10,66.76615142822266,73.7598876953125,61.02658462524414,63.36931228637695,3677013066,SOL,0.05526343079846807,0.05379043319811892,77.6243416922433,93.67016576131185,96.68611170450846,0.08146108615854264,0.05300608805082766,111.9924982611715,66.16103948907264,89.07676887512207,12.73330307006836
2022-05-11,50.21084976196289,68.11722564697266,44.00382614135742,66.73474884033203,4432811558,SOL,-0.24795950211474505,-0.28496510291153093,71.54434149605888,92.03255729675293,96.06397887335883,0.09841770596093097,0.06584787866486455,114.44848736327714,58.54852153259687,86.49850444793701,24.113399505615234
2022-05-12,44.683589935302734,53.65938949584961,38.05009078979492,50.23923110961914,4471167155,SOL,-0.1100809855412429,-0.11662481538640738,65.84256526402065,90.07846399943034,95.48955340915256,0.09909492852000033,0.06681485925958414,116.48077307875509,50.923389518901146,83.70208129882812,15.609298706054688
2022-05-13,48.59355163574219,55.90211486816406,44.07636642456055,44.63357162475586,2854210432,SOL,0.08750330280312468,0.08388452103643479,61.10391453334263,88.19818420410157,94.96372392442491,0.11782818612372412,0.06954548810835856,116.36725997834537,45.821813965746436,81.0945369720459,11.825748443603516
2022-05-14,52.4172248840332,53.06116485595703,46.22056579589844,48.67664337158203,2042138537,SOL,0.07868684464460052,0.07574441676040454,57.30874361310686,86.58849830627442,94.51009195115832,0.12987034651445759,0.07186121121493555,115.15334186326444,42.35387516249239,78.75360851287842,6.840599060058594
2022-05-15,58.81126022338867,58.87806701660156,49.83480072021485,52.43134307861328,1843835578,SOL,0.12198347687237354,0.11509808049685794,54.96461159842355,85.17188110351563,94.09206958346897,0.14510108205753997,0.07622980591687122,112.45339905003772,40.810180509288436,76.63178977966308,9.043266296386712
2022-05-16,53.646461486816406,58.80391311645508,52.26792907714844,58.80391311645508,2067312217,SOL,-0.08781989566206017,-0.0919178255782838,53.589869907924104,83.55151926676432,93.52288241916233,0.13638052571597445,0.07721957895396342,110.55995833532974,38.490052345822605,74.52500534057617,6.535984039306641
2022-05-17,57.12562561035156,58.03807067871094,53.50530242919922,53.656005859375,1823895389,SOL,0.06485356213829974,0.06283728936772544,52.212651933942524,82.1087168375651,93.02502382066515,0.13724511503674686,0.07869408348896186,107.45587607059453,37.46881036129024,72.46234321594238,4.532768249511719
2022-05-18,49.75621032714844,57.69771957397461,49.73109436035156,57.11631774902344,1745565671,SOL,-0.12900366874700342,-0.13811751424757918,52.14770344325474,80.36197280883789,92.53997701009115,0.1074779202784841,0.08109098863282921,104.23290939229432,35.848825074258436,70.04086723327637,7.966625213623047
2022-05-19,52.2139778137207,53.617488861083984,48.63555145263672,49.794864654541016,1958004386,SOL,0.04939619537767004,0.04821494674233745,53.2234731401716,78.48303769429525,92.11940498352051,0.09557512199709506,0.08065026561716172,101.06664310579818,34.83535465115982,67.950998878479,4.981937408447266
2022-05-20,49.53850936889648,53.43804168701172,48.05058288574219,52.21197128295898,1830699507,SOL,-0.05124046389204939,-0.05259989908913415,53.35846710205078,76.61775461832683,91.65320341322158,0.0952048503650814,0.08083248443851518,99.23104347206154,33.115212021102515,66.17312774658203,5.387458801269531
2022-05-21,50.3179817199707,51.05504989624024,48.767486572265625,49.53544998168945,979492374,SOL,0.015734675124553288,0.01561216852064567,53.05857522147043,74.90248273213705,91.2022763994005,0.09010768639664782,0.08106928107250763,96.03625161060955,32.37465117564534,64.20545139312745,2.2875633239746165
2022-05-22,52.75518035888672,53.02165985107422,49.86278533935547,50.32065963745117,1105760506,SOL,0.04843593792134793,0.04729947070577039,52.193420955113005,73.30725364685058,90.86485438876682,0.07645418734679751,0.08201415317410014,92.68004585292093,32.248273315169904,62.46415958404541,3.15887451171875
2022-05-23,49.05685043334961,54.474647521972656,48.92724609375,52.736087799072266,1661669360,SOL,-0.07010363532790231,-0.07268213488072366,51.53776223318918,71.58433405558269,90.44920399983724,0.07380442789015908,0.08247478005638477,89.28736608359877,31.96240045692858,60.62488327026367,5.547401428222656
2022-05-24,49.65333557128906,50.57752227783203,47.500823974609375,49.064231872558594,1508166642,SOL,0.012159058983002957,0.012085731423012048,50.470292227608816,69.93158543904623,90.0575434366862,0.06726172582347602,0.08268259437063057,83.16232952297693,33.775685461153934,58.46900749206543,3.0766983032226562
2022-05-25,47.98242568969727,50.4423713684082,47.67314529418945,49.64841842651367,1304580067,SOL,-0.03365151328439564,-0.03423075753149596,50.21689442225865,68.15607846577963,89.599628745185,0.04783929313605209,0.0823782806745207,78.43490086009344,34.84175433705012,56.63832759857178,2.76922607421875
2022-05-26,43.4912109375,48.55102157592773,42.321380615234375,47.98397445678711,2208994514,SOL,-0.09360124436480133,-0.09827594213424462,48.97078486851284,66.41304715474446,89.05398860507542,0.05153600485584184,0.08323680786528002,73.78128298546297,35.66808263038176,54.72468280792236,6.229640960693352
2022-05-27,40.98134613037109,43.81364822387695,40.26896286010742,43.47438049316406,2256358026,SOL,-0.05770970163916034,-0.05944187952354225,47.74833297729492,64.49979642232259,88.50776396857367,0.052147537340925115,0.08293656025269107,69.06725559485699,36.58190250145649,52.824579048156735,3.5446853637695312
2022-05-28,44.34316253662109,44.65801239013672,40.54867935180664,41.49373245239258,1254325884,SOL,0.08203284478638873,0.07884153558869533,46.89478737967355,62.705044174194335,88.05025410122342,0.0652632688070592,0.0851381428085217,64.0612092789732,38.500246638385214,51.2807279586792,4.109333038330078
2022-05-29,44.90961456298828,45.3862533569336,41.998046875,44.33879089355469,1317843243,SOL,0.012774281173549173,0.012693378299356895,45.773992265973774,61.06831982930501,87.44346817864312,0.060615716067154435,0.08528694211205265,62.11338594953939,38.61206609208658,50.362726020812985,3.388206481933601
2022-05-30,47.179443359375,47.93682861328125,44.35740661621094,44.908668518066406,1708817065,SOL,0.050542157141054034,0.049306371046070906,45.505791255405974,59.80443687438965,86.87153358459473,0.061524078885111896,0.08505333549136501,58.30113765843765,40.46564357630356,49.38339061737061,3.5794219970703125
2022-05-31,45.76784133911133,48.03899002075195,44.84001541137695,47.18132781982422,1509191627,SOL,-0.02991985321893742,-0.030376585350523882,44.95072065080915,58.34098129272461,86.26173587375217,0.061746271634864,0.0840610920444335,58.21255589152264,40.10992450093342,49.16124019622803,3.198974609375
2022-06-01,40.26966857910156,45.946659088134766,40.05035018920898,45.76512908935547,1422647092,SOL,-0.12013179121278006,-0.12798314546723963,43.848898206438335,56.763936360677086,85.64762997097439,0.07459709828749682,0.08608471143322574,58.64335499626608,39.237733260569854,48.94054412841797,5.896308898925788
2022-06-02,40.8913459777832,41.32786560058594,38.36067199707031,40.255279541015625,1554022054,SOL,0.015437857340705019,0.0153199060158935,43.47748892647879,55.26556866963704,85.1214673784044,0.06834646585454131,0.08635253080491258,58.90602037840672,38.20484731263332,48.55543384552002,2.967193603515625
2022-06-03,38.259220123291016,41.43334579467773,37.80271911621094,40.895751953125,1348656102,SOL,-0.06436877514186634,-0.06653387067539052,43.08861378261021,53.44851430257162,84.55048268636068,0.06921543469414683,0.08452661919671685,58.99218707689997,36.70288013806585,47.84753360748291,3.6306266784667898
2022-06-04,38.93144607543945,39.04042816162109,36.04072570800781,38.27455139160156,1130762770,SOL,0.017570299394032984,0.017417726261533147,42.31551143101284,51.92636171976725,84.04369672139485,0.05879702945110313,0.0840247591513158,57.411639265299975,36.295446534870926,46.85354290008545,2.999702453613274
2022-06-05,38.48053359985352,39.99529647827149,38.03535079956055,38.93410110473633,998532387,SOL,-0.011582217488458446,-0.011649813819949319,41.39707129342215,50.48357594807943,83.55870191786025,0.05745568191504266,0.08401589508547792,56.776877742818336,35.41361526865628,46.09524650573731,1.9599456787109446
2022-06-06,42.43313217163086,44.45061874389648,38.43878936767578,38.5015983581543,1955057411,SOL,0.10271683373414509,0.09777698358974628,40.71902683803013,49.265232976277666,83.11623937818739,0.07016389063091043,0.08695292301035297,54.79639104614477,35.92485262145777,45.36062183380127,6.011829376220696
2022-06-07,39.43757247924805,42.449310302734375,37.77632522583008,42.42977523803711,1974825213,SOL,-0.07059482859447097,-0.07321049810580009,39.814702715192524,48.072479248046875,82.57441168891059,0.07341747793124945,0.08733538802533124,54.396188794165234,35.29319108864727,44.84468994140625,4.672985076904297
2022-06-08,38.84336853027344,40.52680587768555,38.40160751342773,39.43405151367188,1211034282,SOL,-0.01506695041352446,-0.015181610083079776,39.610945565359934,47.258269755045575,82.08445926242405,0.058438259420682606,0.08314788074482388,53.42270835710045,34.92961059736733,44.17615947723389,2.1251983642578196
2022-06-09,39.97260665893555,41.72376251220703,38.555694580078125,38.845584869384766,1265873005,SOL,0.02907158084865924,0.02865701793944148,39.47969709123884,46.36515159606934,81.63143272399903,0.05940159685886296,0.08254615990729171,52.76438342767598,34.631345255795694,43.69786434173584,3.1680679321289062
2022-06-10,37.08976745605469,40.769779205322266,37.001258850097656,39.96762466430664,1177042406,SOL,-0.07212037051970499,-0.07485326422070675,39.31263242449079,45.927782185872395,81.13738772074382,0.06081883401588411,0.07071656844200096,51.99894984230119,34.07395741477889,43.03645362854004,3.7685203552246094
2022-06-11,33.82111740112305,37.843257904052734,33.435916900634766,37.09238052368164,1086904917,SOL,-0.08812808165498631,-0.09225573918165283,38.58258547101702,45.56569976806641,80.63611043294271,0.06764027918041014,0.0697262271096518,50.723758427611315,33.4557425336924,42.08975048065186,4.407341003417969
2022-06-12,30.74327087402344,34.2285041809082,30.74327087402344,33.83749008178711,1430666510,SOL,-0.09100369129132924,-0.09541424563944821,37.47726222446987,44.970690409342446,80.07577633327908,0.07285282099069576,0.06900777831011103,50.54959058426145,31.79855242110965,41.17407150268555,3.485233306884762
2022-06-13,28.19236183166504,30.91798210144043,26.139610290527344,30.73029327392578,2577135234,SOL,-0.08297454922123448,-0.08662005271739893,35.442866461617605,44.16319497426351,79.46730162302653,0.04540642788668954,0.06791896575239717,50.269342015191555,29.932703616217136,40.10102281570435,4.778371810913086
2022-06-14,29.714618682861328,31.61031913757324,26.06031990051269,28.18289566040039,2317785256,SOL,0.053995364428336856,0.05258805203391729,34.05387306213379,43.1933069229126,78.82075710296631,0.060548585282739056,0.0641070922645019,49.65261305260776,28.722651878117336,39.18763246536255,5.549999237060547
2022-06-15,34.48794174194336,34.565528869628906,26.86840057373047,29.69576835632324,2574959860,SOL,0.16063887980615976,0.14897061196008726,33.43166923522949,42.5546895980835,78.2275470521715,0.09706465612522998,0.07080616425211837,49.19755354991251,28.27738446125691,38.737469005584714,7.6971282958984375
2022-06-16,29.98974227905273,35.71171951293945,29.731698989868164,34.50612258911133,1908909523,SOL,-0.13042817969679044,-0.13975434905529702,32.00554575238909,41.65016015370687,77.56274378034803,0.10403218130522046,0.07243627858521019,49.287063479097,27.088714146940603,38.1878888130188,5.980020523071289
2022-06-17,30.742919921875,32.00886917114258,29.478063583374023,30.00250244140625,1283536081,SOL,0.02511450868146836,0.024804322137426105,31.098853247506277,41.01638380686442,76.87746342553032,0.10484975006380706,0.06975962505935412,48.685413450678936,26.330339913884046,37.50787668228149,2.5308055877685547
2022-06-18,31.80793571472168,31.838632583618164,27.46303939819336,30.74092483520508,1804420726,SOL,0.034642636273754635,0.03405608813227084,30.811255863734655,40.33618240356445,76.24627537197537,0.10214406271488026,0.06935125670489907,47.73564465845512,25.969940821281206,36.852792739868164,4.375593185424805
2022-06-19,34.24374771118164,35.16057586669922,28.91050910949707,31.80913352966309,2005402608,SOL,0.07657875123699376,0.0737881900346497,31.311323983328684,39.82635701497396,75.64057032267253,0.0979866054471533,0.07089729386342879,45.98648265036423,26.42553326455276,36.206007957458496,6.250066757202148
2022-06-20,35.4171142578125,36.76423645019531,31.892911911010746,34.238365173339844,1958378683,SOL,0.034265132325096426,0.03369115745863007,32.34343147277832,39.32966143290202,75.02839414808486,0.08691555095909018,0.0712074574480139,44.372526233436744,27.004416973350356,35.68847160339355,4.871324539184567
2022-06-21,36.12115859985352,38.80477142333984,34.40011215209961,35.39715576171875,1790090431,SOL,0.01987864784567317,0.019683647518046198,33.25865146092006,38.775194040934245,74.37304386562771,0.08672084211017823,0.07059895598870766,43.89844873466853,27.06364347419379,35.48104610443116,4.404659271240227
2022-06-22,34.12163543701172,36.704681396484375,33.80274200439453,36.18272399902344,1533123071,SOL,-0.05535600850992395,-0.05694715105036399,33.20632198878697,38.277353541056314,73.61635432773166,0.06992503598794218,0.07021728238118267,43.17978151684623,27.105339637938947,35.14256057739259,2.9019393920898438
2022-06-23,38.17523193359375,38.347354888916016,34.083587646484375,34.12080383300781,1666479184,SOL,0.11879842348309877,0.11225527323053355,34.375677653721404,37.89475008646647,72.94432241651747,0.05358925672235463,0.07395847731775876,43.16881043330338,27.107911902512058,35.13836116790772,4.263767242431641
2022-06-24,42.2120475769043,42.72931671142578,37.852935791015625,38.20144271850586,1765927064,SOL,0.10574436457472314,0.1005187412800795,36.01412446158273,37.70240414937337,72.28263202243382,0.05916588907044183,0.07650203883482555,43.780598317046014,26.824184168915902,35.30239124298096,4.876380920410156
2022-06-25,42.33281326293945,42.49069213867188,39.87532806396485,42.20299911499024,1271293523,SOL,0.002860929354709496,0.002856844685102756,37.51767839704241,37.66379089355469,71.56317193773057,0.061515967284084996,0.07449573685502779,44.439444476765146,26.550565975505375,35.49500522613526,2.6153640747070312
2022-06-26,39.40808868408203,42.34132385253906,39.38430404663086,42.30241775512695,1138724690,SOL,-0.06908883094282547,-0.0715914208038639,38.25544139317104,37.611348978678386,70.81809230380588,0.07209258281374412,0.07483724587794813,43.88752630170525,26.799979801810384,35.343753051757815,2.957019805908203
2022-06-27,38.45125198364258,41.082157135009766,38.17092514038086,39.409088134765625,1253389517,SOL,-0.024280210799107915,-0.02457983501908648,38.68888963971819,37.414951960245766,70.0041027492947,0.07386667640910453,0.07339034588356291,43.74964211455492,26.83923193940017,35.29443702697755,2.9112319946289062
2022-06-28,35.326438903808594,39.7059326171875,35.2291374206543,38.44542694091797,1361946847,SOL,-0.08126687477337025,-0.08475959572403481,38.57535825456892,37.095512771606444,69.05551333957249,0.08198938123840468,0.07472723703910676,43.407676733647236,26.829504357661364,35.1185905456543,4.476795196533203
2022-06-29,33.8739013671875,35.96923065185547,33.25113677978516,35.32723617553711,1366803516,SOL,-0.04111757600521948,-0.04198681433162633,38.53996767316546,36.651994705200195,68.06898490058052,0.08056207388351502,0.07423830964791465,42.793835731646375,26.833474830487425,34.8136552810669,2.7180938720703054
2022-06-30,33.588417053222656,34.045753479003906,31.05734634399414,33.908782958984375,1321861663,SOL,-0.008427854555937975,-0.008463569731922237,37.884708404541016,36.24601389567057,66.94851243760851,0.06192815581761189,0.07412646936592251,42.561946026376205,26.715229495474386,34.6385877609253,2.9884071350097656
2022-07-01,32.803070068359375,35.230743408203125,31.934066772460938,33.645652770996094,1427407655,SOL,-0.023381482480072102,-0.023659166322043068,36.54056876046317,35.997127278645834,65.8441146850586,0.030901771396674067,0.07110577755198226,42.5461588773081,26.629211911266125,34.587685394287114,3.2966766357421875
2022-07-02,33.35940933227539,33.93459701538086,31.95758628845215,32.811004638671875,765552187,SOL,0.016959975476583233,0.016817760811723193,35.258653913225444,35.746062723795575,64.69504890441894,0.03407420214672853,0.07112095918251643,42.494827618531545,26.942157015867874,34.71849231719971,1.977010726928711
2022-07-03,33.38593292236328,33.57749938964844,32.219078063964844,33.356258392333984,605659825,SOL,0.0007950857230025754,0.0007947698097900806,34.398345947265625,35.58361981709798,63.59475229051378,0.03188626038244426,0.07021385006677593,42.16112997911397,27.79521176435528,34.978170871734626,1.3584213256835938
2022-07-04,36.78503036499024,36.8065071105957,32.520713806152344,33.38526916503906,1091202628,SOL,0.1018122647802393,0.09695633757942028,34.16031428745815,35.51207262674968,62.593894449869794,0.05685567706218795,0.07267217774854817,42.108369819673804,28.555013092008327,35.33169145584107,4.285793304443359
2022-07-05,35.39555358886719,36.87248992919922,33.26679229736328,36.761268615722656,1569156882,SOL,-0.037772886479535805,-0.038504771439440304,34.17018781389509,35.4092399597168,61.73291854858398,0.048952264783698934,0.07298066993679606,42.14210571833465,28.612038378039866,35.37707204818726,3.6056976318359375
2022-07-06,37.07356262207031,37.47623062133789,34.889488220214844,35.404720306396484,1410588451,SOL,0.047407339709779395,0.04631791039052047,34.62728227887835,35.23058764139811,60.82488572862413,0.04759365914114087,0.07096079419327993,42.03469096057846,29.42783517009782,35.73126306533814,2.586742401123047
